

times in msec
 clock   self+sourced   self:  sourced script
 clock   elapsed:              other lines
617.280  000.076  000.076: require('nvim-tree.actions.node.file-popup')
617.370  000.088  000.088: require('nvim-tree.actions.node.system-open')
617.506  000.131  000.131: require('nvim-tree.marks.bulk-move')
617.512  001.266  000.133: require('nvim-tree.actions.dispatch')
617.537  005.984  000.235: require('nvim-tree')
619.052  000.175  000.175: require('nvim-tree.actions')
619.167  000.108  000.108: require('nvim-tree.actions.node.open-file')
620.413  000.087  000.087: require('nvim-tree.marks.navigation')
620.418  000.229  000.143: require('nvim-tree.api')
620.431  000.366  000.137: require('nvim-tree.keymap')
621.120  000.418  000.418: require('nvim-web-devicons')
623.606  012.190  005.140: require('engeir.nvim-tree')
624.409  000.798  000.798: require('engeir.swenv')
624.862  000.281  000.281: require('syntax-tree-surfer')
625.014  000.560  000.279: require('engeir.syntax-tree-surfer')
627.522  000.242  000.242: require('telescope._extensions.bibtex.utils')
627.536  000.409  000.167: require('telescope._extensions.bibtex')
663.746  000.635  000.635: require('fzf_lib')
663.757  000.869  000.233: require('telescope._extensions.fzf')
663.889  000.122  000.122: require('telescope._extensions.ui-select')
664.082  000.173  000.173: require('vim.ui')
664.177  039.161  037.589: require('engeir.telescope')
664.750  000.430  000.430: require('engeir.floatterm')
664.754  000.574  000.144: require('engeir.terminal')
665.174  000.081  000.081: require('todo-comments.util')
665.186  000.201  000.120: require('todo-comments.config')
665.368  000.105  000.105: require('todo-comments.highlight')
665.372  000.184  000.079: require('todo-comments.jump')
665.374  000.481  000.097: require('todo-comments')
665.405  000.648  000.167: require('engeir.todo-comments-nvim')
671.413  006.006  006.006: require('engeir.treesitter')
671.758  000.079  000.079: require('treesitter-context.cache')
671.815  000.264  000.185: require('treesitter-context')
671.910  000.492  000.228: require('engeir.treesitter-context')
672.032  000.118  000.118: require('engeir.vim-angry-reviewer')
672.140  000.105  000.105: require('engeir.vim-rooter')
672.562  000.076  000.076: require('zen-mode.util')
672.657  000.248  000.172: require('zen-mode.config')
672.747  000.087  000.087: require('zen-mode.plugins')
672.754  000.433  000.098: require('zen-mode.view')
672.757  000.509  000.077: require('zen-mode')
672.817  000.674  000.165: require('engeir.zen-mode')
672.820  576.017  014.457: require('engeir')
672.823  645.247  000.360: sourcing /Users/eirikenger/.config/nvim/init.lua
672.844  005.644: sourcing vimrc file(s)
674.768  000.223  000.223: sourcing /Users/eirikenger/.local/share/nvim/site/pack/packer/start/vim-fugitive/ftdetect/fugitive.vim
675.509  000.217  000.217: sourcing /Users/eirikenger/.local/share/nvim/site/pack/packer/start/vimtex/ftdetect/cls.vim
675.801  000.217  000.217: sourcing /Users/eirikenger/.local/share/nvim/site/pack/packer/start/vimtex/ftdetect/tex.vim
676.119  000.229  000.229: sourcing /Users/eirikenger/.local/share/nvim/site/pack/packer/start/vimtex/ftdetect/tikz.vim
676.899  003.088  002.201: sourcing /Users/eirikenger/Library/Application Support/bob/nightly/nvim-macos/share/nvim/runtime/filetype.lua
678.015  000.336  000.336: sourcing /Users/eirikenger/Library/Application Support/bob/nightly/nvim-macos/share/nvim/runtime/syntax/synload.vim
678.201  001.135  000.799: sourcing /Users/eirikenger/Library/Application Support/bob/nightly/nvim-macos/share/nvim/runtime/syntax/syntax.vim
682.246  000.400  000.400: sourcing /Users/eirikenger/Library/Application Support/bob/nightly/nvim-macos/share/nvim/runtime/plugin/gzip.vim
682.490  000.154  000.154: sourcing /Users/eirikenger/Library/Application Support/bob/nightly/nvim-macos/share/nvim/runtime/plugin/health.vim
684.100  000.585  000.585: sourcing /Users/eirikenger/Library/Application Support/bob/nightly/nvim-macos/share/nvim/runtime/pack/dist/opt/matchit/plugin/matchit.vim
684.361  001.808  001.223: sourcing /Users/eirikenger/Library/Application Support/bob/nightly/nvim-macos/share/nvim/runtime/plugin/matchit.vim
685.033  000.597  000.597: sourcing /Users/eirikenger/Library/Application Support/bob/nightly/nvim-macos/share/nvim/runtime/plugin/matchparen.vim
685.339  000.205  000.205: sourcing /Users/eirikenger/Library/Application Support/bob/nightly/nvim-macos/share/nvim/runtime/plugin/netrwPlugin.vim
686.111  000.200  000.200: sourcing /Users/eirikenger/.local/share/nvim/rplugin.vim
686.128  000.691  000.491: sourcing /Users/eirikenger/Library/Application Support/bob/nightly/nvim-macos/share/nvim/runtime/plugin/rplugin.vim
686.460  000.250  000.250: sourcing /Users/eirikenger/Library/Application Support/bob/nightly/nvim-macos/share/nvim/runtime/plugin/shada.vim
686.796  000.239  000.239: sourcing /Users/eirikenger/Library/Application Support/bob/nightly/nvim-macos/share/nvim/runtime/plugin/spellfile.vim
687.222  000.296  000.296: sourcing /Users/eirikenger/Library/Application Support/bob/nightly/nvim-macos/share/nvim/runtime/plugin/tarPlugin.vim
687.950  000.630  000.630: sourcing /Users/eirikenger/Library/Application Support/bob/nightly/nvim-macos/share/nvim/runtime/plugin/tohtml.vim
688.273  000.230  000.230: sourcing /Users/eirikenger/Library/Application Support/bob/nightly/nvim-macos/share/nvim/runtime/plugin/tutor.vim
688.733  000.357  000.357: sourcing /Users/eirikenger/Library/Application Support/bob/nightly/nvim-macos/share/nvim/runtime/plugin/zipPlugin.vim
690.237  000.143  000.143: require('neoclip.settings')
690.244  000.486  000.343: require('neoclip')
690.900  000.080  000.080: require('neoclip.linked_list')
690.905  000.176  000.096: require('neoclip.sorted_set')
690.915  000.271  000.095: require('neoclip.storage')
690.919  000.371  000.099: require('neoclip.handlers')
691.007  000.086  000.086: require('neoclip.utils')
691.088  000.079  000.079: require('neoclip.picker_utils')
691.097  000.684  000.149: require('neoclip.telescope')
691.160  000.861  000.177: require('telescope._extensions.neoclip')
691.260  000.094  000.094: require('auto-hlsearch')
692.634  000.108  000.108: require('gitlinker.git')
692.722  000.083  000.083: require('gitlinker.buffer')
692.804  000.079  000.079: require('gitlinker.mappings')
692.955  000.073  000.073: require('gitlinker.actions')
692.958  000.152  000.079: require('gitlinker.opts')
693.048  000.089  000.089: require('gitlinker.hosts')
693.053  000.641  000.130: require('gitlinker')
693.332  000.119  000.119: require('fidget.log')
693.342  000.250  000.131: require('fidget')
693.540  000.129  000.129: require('fidget.spinners')
693.833  000.116  000.116: require('colorizer/nvim')
694.045  000.208  000.208: require('colorizer/trie')
694.200  000.601  000.276: require('colorizer')
695.801  000.144  000.144: require('packer.load')
696.953  000.483  000.483: sourcing /Users/eirikenger/.local/share/nvim/site/pack/packer/opt/lazygit.nvim/plugin/lazygit.vim
702.751  005.229  005.229: require('vim.filetype')
703.936  000.557  000.557: require('vim.filetype.detect')
708.129  019.101  009.625: sourcing /Users/eirikenger/.config/nvim/plugin/packer_compiled.lua
708.957  000.061  000.061: sourcing /Users/eirikenger/Library/Application Support/bob/nightly/nvim-macos/share/nvim/runtime/plugin/editorconfig.lua
709.074  000.053  000.053: sourcing /Users/eirikenger/Library/Application Support/bob/nightly/nvim-macos/share/nvim/runtime/plugin/man.lua
709.169  000.033  000.033: sourcing /Users/eirikenger/Library/Application Support/bob/nightly/nvim-macos/share/nvim/runtime/plugin/nvim.lua
709.235  007.063: loading rtp plugins
711.860  000.260  000.260: sourcing /Users/eirikenger/.local/share/nvim/site/pack/packer/start/committia.vim/plugin/committia.vim
712.475  000.073  000.073: sourcing /Users/eirikenger/.local/share/nvim/site/pack/packer/start/diffview.nvim/plugin/diffview.lua
713.251  000.147  000.147: require('githistory-browse')
713.259  000.181  000.034: sourcing /Users/eirikenger/.local/share/nvim/site/pack/packer/start/githistory-browse.nvim/plugin/githistory-browse.lua
714.325  000.208  000.208: sourcing /Users/eirikenger/.local/share/nvim/site/pack/packer/start/lsp-zero.nvim/plugin/lsp-zero.vim
715.050  000.198  000.198: sourcing /Users/eirikenger/.local/share/nvim/site/pack/packer/start/LuaSnip/plugin/luasnip.vim
715.772  000.414  000.414: sourcing /Users/eirikenger/.local/share/nvim/site/pack/packer/start/LuaSnip/plugin/luasnip.lua
716.824  000.041  000.041: sourcing /Users/eirikenger/.local/share/nvim/site/pack/packer/start/neogit/plugin/neogit.lua
717.463  000.145  000.145: require('cmp.utils.highlight')
717.763  000.506  000.361: sourcing /Users/eirikenger/.local/share/nvim/site/pack/packer/start/nvim-cmp/plugin/cmp.lua
718.281  000.228  000.228: sourcing /Users/eirikenger/.local/share/nvim/site/pack/packer/start/nvim-colorizer.lua/plugin/colorizer.vim
720.129  001.332  001.332: sourcing /Users/eirikenger/.local/share/nvim/site/pack/packer/start/nvim-lspconfig/plugin/lspconfig.lua
721.381  000.611  000.611: sourcing /Users/eirikenger/.local/share/nvim/site/pack/packer/start/nvim-treesitter/plugin/nvim-treesitter.lua
721.876  000.188  000.188: sourcing /Users/eirikenger/.local/share/nvim/site/pack/packer/start/nvim-treesitter-context/plugin/treesitter-context.vim
722.613  000.177  000.177: require('nvim-treesitter-textobjects')
723.322  000.115  000.115: require('nvim-treesitter.textobjects.shared')
723.329  000.265  000.149: require('nvim-treesitter.textobjects.select')
723.585  000.093  000.093: require('nvim-treesitter.textobjects.attach')
723.741  000.152  000.152: require('nvim-treesitter.textobjects.repeatable_move')
723.752  000.384  000.139: require('nvim-treesitter.textobjects.move')
724.102  000.104  000.104: require('nvim-treesitter.textobjects.swap')
724.227  000.097  000.097: require('nvim-treesitter.textobjects.lsp_interop')
724.248  001.959  000.933: sourcing /Users/eirikenger/.local/share/nvim/site/pack/packer/start/nvim-treesitter-textobjects/plugin/nvim-treesitter-textobjects.vim
725.091  000.134  000.134: require('rainbow')
725.267  000.522  000.388: sourcing /Users/eirikenger/.local/share/nvim/site/pack/packer/start/nvim-ts-rainbow/plugin/rainbow.vim
725.978  000.230  000.230: sourcing /Users/eirikenger/.local/share/nvim/site/pack/packer/start/nvim-web-devicons/plugin/nvim-web-devicons.vim
726.745  000.232  000.232: sourcing /Users/eirikenger/.local/share/nvim/site/pack/packer/start/plenary.nvim/plugin/plenary.vim
727.483  000.290  000.290: sourcing /Users/eirikenger/.local/share/nvim/site/pack/packer/start/rainbow_csv/plugin/rainbow_csv.vim
728.944  000.318  000.318: sourcing /Users/eirikenger/.local/share/nvim/site/pack/packer/start/telescope.nvim/plugin/telescope.lua
729.467  000.202  000.202: sourcing /Users/eirikenger/.local/share/nvim/site/pack/packer/start/todo-comments.nvim/plugin/todo.vim
730.542  000.611  000.611: sourcing /Users/eirikenger/.local/share/nvim/site/pack/packer/start/undotree/plugin/undotree.vim
732.787  000.315  000.315: sourcing /Users/eirikenger/Library/Application Support/bob/nightly/nvim-macos/share/nvim/runtime/autoload/provider/pythonx.vim
734.291  000.835  000.835: sourcing /Users/eirikenger/Library/Application Support/bob/nightly/nvim-macos/share/nvim/runtime/autoload/remote/host.vim
734.438  002.705  001.555: sourcing /Users/eirikenger/Library/Application Support/bob/nightly/nvim-macos/share/nvim/runtime/autoload/provider/python3.vim
736.207  005.224  002.519: sourcing /Users/eirikenger/.local/share/nvim/site/pack/packer/start/vim-angry-reviewer/plugin/angry-reviewer.vim
736.913  000.250  000.250: sourcing /Users/eirikenger/.local/share/nvim/site/pack/packer/start/vim-be-good/plugin/vim-be-good.vim
738.049  000.703  000.703: sourcing /Users/eirikenger/.local/share/nvim/site/pack/packer/start/vim-floaterm/plugin/floaterm.vim
740.383  001.860  001.860: sourcing /Users/eirikenger/.local/share/nvim/site/pack/packer/start/vim-fugitive/plugin/fugitive.vim
741.532  000.652  000.652: sourcing /Users/eirikenger/.local/share/nvim/site/pack/packer/start/vim-rooter/plugin/rooter.vim
742.196  000.244  000.244: sourcing /Users/eirikenger/.local/share/nvim/site/pack/packer/start/vimtex/plugin/vimtex.vim
742.838  000.236  000.236: sourcing /Users/eirikenger/.local/share/nvim/site/pack/packer/start/zen-mode.nvim/plugin/zen-mode.vim
743.203  016.195: loading packages
744.664  000.087  000.087: require('cmp_buffer.timer')
744.671  000.221  000.134: require('cmp_buffer.buffer')
744.675  000.332  000.110: require('cmp_buffer.source')
744.677  000.481  000.149: require('cmp_buffer')
744.703  000.565  000.085: sourcing /Users/eirikenger/.local/share/nvim/site/pack/packer/start/cmp-buffer/after/plugin/cmp_buffer.lua
745.008  000.049  000.049: sourcing /Users/eirikenger/.local/share/nvim/site/pack/packer/start/cmp-nvim-lsp/after/plugin/cmp_nvim_lsp.lua
745.274  000.053  000.053: sourcing /Users/eirikenger/.local/share/nvim/site/pack/packer/start/cmp-nvim-lua/after/plugin/cmp_nvim_lua.lua
745.730  000.137  000.137: require('cmp_path')
745.806  000.236  000.099: sourcing /Users/eirikenger/.local/share/nvim/site/pack/packer/start/cmp-path/after/plugin/cmp_path.lua
746.162  000.110  000.110: require('cmp_luasnip')
746.206  000.190  000.080: sourcing /Users/eirikenger/.local/share/nvim/site/pack/packer/start/cmp_luasnip/after/plugin/cmp_luasnip.lua
746.248  001.952: loading after plugins
746.260  000.012: inits 3
751.689  005.429: reading ShaDa
752.101  000.216  000.216: require('luasnip.loaders.from_lua')
752.330  000.158  000.158: require('luasnip.loaders.from_snipmate')
752.487  000.425: opening buffers
752.704  000.181  000.181: require('aerial.config')
753.809  000.120  000.120: require('aerial.highlight')
754.208  000.121  000.121: require('aerial.util')
754.214  000.240  000.119: require('aerial.autocommands')
754.323  000.086  000.086: require('bufferline.state')
758.636  002.496  002.496: sourcing /Users/eirikenger/.local/share/nvim/site/pack/packer/start/rainbow_csv/autoload/rainbow_csv.vim
759.457  003.847: BufEnter autocommands
759.461  000.004: editing files in windows
759.959  000.183  000.183: require('mason-core.terminator')
787.899  004.046  004.046: require('vim.fs')
791.587  000.817  000.817: require('gitsigns.signs.base')
791.623  001.666  000.849: require('gitsigns.signs')
791.938  000.311  000.311: require('gitsigns.status')
792.119  000.172  000.172: require('gitsigns.util')
792.132  002.871  000.723: require('gitsigns.hunks')
792.487  000.145  000.145: require('gitsigns.subprocess')
792.522  000.386  000.240: require('gitsigns.git')
792.530  004.048  000.791: require('gitsigns.cache')
829.872  001.156  001.156: require('aerial.backends')
830.644  000.301  000.301: require('aerial.data')
830.664  000.769  000.468: require('aerial.fold')
831.558  000.167  000.167: require('aerial.actions')
831.567  000.390  000.224: require('aerial.keymap_util')
831.695  000.125  000.125: require('aerial.layout')
831.825  000.126  000.126: require('aerial.loading')
831.983  000.153  000.153: require('aerial.render')
831.997  001.326  000.532: require('aerial.window')
832.632  000.264  000.264: require('aerial.backends.util')
832.642  000.559  000.295: require('aerial.backends.treesitter')
833.271  000.167  000.167: require('aerial.backends.lsp.util')
833.280  000.373  000.206: require('aerial.backends.lsp.callbacks')
833.322  000.621  000.248: require('aerial.backends.lsp')
833.599  000.233  000.233: require('aerial.backends.markdown')
833.799  000.158  000.158: require('aerial.backends.man')


times in msec
 clock   self+sourced   self:  sourced script
 clock   elapsed:              other lines

000.178  000.178: --- NVIM STARTING ---
001.828  001.650: event init
003.597  001.769: early init
004.149  000.552: locale set
006.608  002.459: init first window
025.472  018.864: inits 1
025.899  000.427: window checked
026.057  000.158: parsing arguments
029.739  000.412  000.412: require('vim.shared')
029.997  000.175  000.175: require('vim._meta')
030.000  000.254  000.079: require('vim._editor')
030.002  000.722  000.056: require('vim._init_packages')
030.007  003.227: init lua interpreter
032.637  002.630: expanding arguments
032.711  000.074: inits 2
034.065  001.355: init highlight
